# PARTHENOPE -> PSYCHE -> THEMIS LT-chain trajectory
# Frame: heliocentric ECLIPJ2000, units km / km/s / kg
# Time system: SPICE ET (TDB seconds past J2000)
et_seconds_past_J2000,utc_iso,x_km,y_km,z_km,vx_kms,vy_kms,vz_kms,mass_kg
1041595164.746029,2033-01-02T23:58:15.562045,-18242680.321142,385720428.251153,-16858211.786952,-17.084622267,1.276576272,1.057978495,1261.3397
1041989083.654039,2033-01-07T13:23:34.469923,-24968991.181292,386154630.652828,-16438478.987115,-17.065124608,0.928241155,1.073004972,1261.3397
1042383002.562049,2033-01-12T02:48:53.377803,-31686454.407072,386451964.161336,-16012919.565909,-17.039713879,0.581676078,1.087561762,1261.3397
1042776921.470059,2033-01-16T16:14:12.285683,-38392755.622843,386613136.287975,-15581718.047542,-17.008465392,0.236932821,1.101651369,1261.3397
1043170840.378070,2033-01-21T05:39:31.193566,-45085609.755028,386638874.585542,-15145057.977145,-16.971452610,-0.105938624,1.115276260,1261.3397
1043564759.286080,2033-01-25T19:04:50.101452,-51762760.307115,386529925.966201,-14703121.936276,-16.928747164,-0.446889938,1.128438859,1261.3397
1043958678.194090,2033-01-30T08:30:09.009343,-58421978.640715,386287056.063709,-14256091.560110,-16.880418867,-0.785874368,1.141141546,1261.3397
1044352597.102100,2033-02-03T21:55:27.917238,-65061063.263413,385911048.638488,-13804147.556185,-16.826535733,-1.122846618,1.153386650,1261.3397
1044746516.010111,2033-02-08T11:20:46.825138,-71677839.124075,385402705.024055,-13347469.724599,-16.767164000,-1.457762745,1.165176450,1261.3397
1045140434.918121,2033-02-13T00:46:05.733045,-78270156.916211,384762843.613406,-12886236.979550,-16.702368144,-1.790580061,1.176513164,1261.3397
1045534353.826131,2033-02-17T14:11:24.640959,-84835892.389931,383992299.383991,-12420627.372115,-16.632210909,-2.121257037,1.187398954,1261.3397
1045928272.734142,2033-02-22T03:36:43.548880,-91372945.672987,383091923.460005,-11950818.114188,-16.556753326,-2.449753207,1.197835919,1261.3397
1046322191.642152,2033-02-26T17:02:02.456809,-97879240.601341,382062582.710751,-11476985.603477,-16.476054739,-2.776029080,1.207826095,1261.3397
1046716110.550162,2033-03-03T06:27:21.364747,-104352724.059637,380905159.383900,-10999305.449491,-16.390172830,-3.100046054,1.217371446,1261.3397
1047110029.458172,2033-03-07T19:52:40.272694,-110791365.331959,379620550.772524,-10517952.500431,-16.299163648,-3.421766329,1.226473873,1261.3397
1047503948.366183,2033-03-12T09:17:59.180649,-117193155.463170,378209668.914848,-10033100.870919,-16.203081633,-3.741152828,1.235135200,1261.3397
1047897867.274193,2033-03-16T22:43:18.088615,-123880122.877353,376528530.420250,-9511978.707489,-16.924424520,-4.426026920,1.326983391,1224.3449
1048291786.182203,2033-03-21T12:08:36.996590,-130526165.742282,374722999.641629,-8987714.025492,-16.817906004,-4.740576436,1.334729328,1224.3449
1048685705.090214,2033-03-26T01:33:55.904576,-137129221.634226,372794055.568782,-8460489.200708,-16.706181491,-5.052608714,1.342012745,1224.3449
1049079623.998224,2033-03-30T14:59:14.812571,-143687251.471808,370742702.227581,-7930486.242750,-16.589310148,-5.362060802,1.348834592,1224.3449
1049473542.906234,2033-04-04T04:24:33.720577,-150198239.444931,368569968.208959,-7397886.777617,-16.467350958,-5.668870923,1.355195867,1224.3449
1049867461.814244,2033-04-08T17:49:52.628593,-156660192.939486,366276906.215858,-6862872.031372,-16.340362707,-5.972978426,1.361097602,1224.3449
1050261380.722255,2033-04-13T07:15:11.536619,-163071142.458513,363864592.627830,-6325622.814884,-16.208403977,-6.274323743,1.366540872,1224.3449
1050655299.630265,2033-04-17T20:40:30.444655,-169429141.540427,361334127.083001,-5786319.509582,-16.071533141,-6.572848347,1.371526783,1224.3449
1051049218.538275,2033-04-22T10:05:49.352701,-175732266.674926,358686632.077085,-5245142.054161,-15.929808353,-6.868494706,1.376056475,1224.3449
1051443137.446285,2033-04-26T23:31:08.260756,-181978624.382908,355923275.134389,-4702270.649083,-15.783293169,-7.161209797,1.380131749,1224.3449
1051715185.735600,2033-04-30T03:05:16.550107,-186258355.308813,353947791.514495,-4326456.432142,-15.679355909,-7.361587496,1.382681537,1224.3449
1051987234.024915,2033-05-03T06:39:24.839463,-190509505.156204,351917991.532990,-3949977.949169,-15.573178615,-7.560520953,1.385015254,1224.3449
1052259282.314230,2033-05-06T10:13:33.128823,-194731467.076160,349834270.505212,-3572893.930776,-15.464779994,-7.757992458,1.387133276,1224.3449
1052531330.603545,2033-05-09T13:47:41.418187,-198923639.286675,347697028.553401,-3195263.004535,-15.354178596,-7.953984365,1.389035987,1224.3449
1052803378.892860,2033-05-12T17:21:49.707555,-203085425.039581,345506670.601447,-2817143.691598,-15.241392901,-8.148479009,1.390723787,1224.3449
1053075427.182175,2033-05-15T20:55:57.996927,-207216232.622965,343263606.383036,-2438594.399186,-15.126441480,-8.341458710,1.392197115,1224.3449
1053347475.471490,2033-05-19T00:30:06.286302,-211315475.402461,340968250.428720,-2059673.411472,-15.009343095,-8.532905913,1.393456435,1224.3449
1053619523.760805,2033-05-22T04:04:14.575680,-215382571.870566,338621022.007763,-1680438.883642,-14.890116655,-8.722803356,1.394502227,1224.3449
1053891572.050120,2033-05-25T07:38:22.865062,-219416945.667425,336222345.038387,-1300948.841361,-14.768781072,-8.911134121,1.395334962,1224.3449
1054163620.339435,2033-05-28T11:12:31.154447,-223418025.565650,333772647.999264,-921261.183632,-14.645355154,-9.097881587,1.395955100,1224.3449
1054435668.628750,2033-05-31T14:46:39.443834,-227385245.435950,331272363.861395,-541433.685950,-14.519857573,-9.283029336,1.396363089,1224.3449
1054707716.918065,2033-06-03T18:20:47.733224,-231318044.211053,328721930.040022,-161524.002176,-14.392306874,-9.466561105,1.396559376,1224.3449
1054979765.207380,2033-06-06T21:54:56.022617,-235215865.855763,326121788.358742,218410.334937,-14.262721510,-9.648460747,1.396544406,1224.3449
1055251813.496695,2033-06-10T01:29:04.312011,-239078159.343979,323472385.019189,598311.914104,-14.131119857,-9.828712221,1.396318626,1224.3449
1055523861.786010,2033-06-13T05:03:12.601408,-242904378.641022,320774170.572753,978123.446324,-13.997520236,-10.007299590,1.395882489,1224.3449
1055795910.075325,2033-06-16T08:37:20.890806,-246693982.689455,318027599.892945,1357787.765861,-13.861940919,-10.184207017,1.395236448,1224.3449
1056067958.364640,2033-06-19T12:11:29.180205,-250446435.397155,315233132.148077,1737247.831270,-13.724400137,-10.359418764,1.394380964,1224.3449
1056340006.653955,2033-06-22T15:45:37.469606,-254161205.626834,312391230.774330,2116446.726387,-13.584916086,-10.532919192,1.393316497,1224.3449
1056612054.943270,2033-06-25T19:19:45.759008,-257837767.186675,309502363.449335,2495327.661281,-13.443506928,-10.704692760,1.392043514,1224.3449
1056884103.232585,2033-06-28T22:53:54.048410,-261475598.821826,306567002.066427,2873833.973148,-13.300190797,-10.874724015,1.390562483,1224.3449
1057156151.521900,2033-07-02T02:28:02.337813,-265074184.206720,303585622.709624,3251909.127161,-13.154985797,-11.042997601,1.388873877,1224.3449
1057428199.811215,2033-07-05T06:02:10.627217,-268633011.938201,300558705.629320,3629496.717269,-13.007910012,-11.209498245,1.386978170,1224.3449
1057700248.100530,2033-07-08T09:36:18.916620,-272151575.529438,297486735.218629,4006540.466942,-12.858981503,-11.374210763,1.384875840,1224.3449
1057972296.389845,2033-07-11T13:10:27.206023,-275629373.404628,294370199.990139,4382984.229850,-12.708218312,-11.537120055,1.382567366,1224.3449
1058244344.679160,2033-07-14T16:44:35.495425,-279065908.894309,291209592.552888,4758771.990439,-12.555638467,-11.698211105,1.380053230,1224.3449
1058516392.968475,2033-07-17T20:18:43.784827,-282460690.231006,288005409.589049,5133847.864349,-12.401259978,-11.857468985,1.377333915,1224.3449
1058788441.257790,2033-07-20T23:52:52.074228,-285813230.544418,284758151.829967,5508156.098571,-12.245100835,-12.014878855,1.374409903,1224.3449
1059060489.547105,2033-07-24T03:27:00.363627,-289123047.854732,281468324.031277,5881641.071187,-12.087179000,-12.170425971,1.371281675,1224.3449
1059332537.836420,2033-07-27T07:01:08.653025,-292389665.061683,278136434.947805,6254247.290550,-11.927512379,-12.324095675,1.367949708,1224.3449
1060049107.320825,2033-08-04T14:03:58.137640,-300783599.257241,269162791.958721,7231068.840994,-11.498627545,-12.719813491,1.358199427,1224.3449
1060765676.805229,2033-08-12T21:06:47.622238,-308866012.801256,259910376.212425,8200401.274538,-11.058089350,-13.102127287,1.347048551,1224.3449
1061482246.289633,2033-08-21T04:09:37.106817,-316628673.174932,250388887.787876,9161244.288772,-10.606227012,-13.470771770,1.334506371,1224.3449
1062198815.774037,2033-08-29T11:12:26.591373,-324063583.997081,240608216.210428,10112604.286237,-10.143370465,-13.825483408,1.320582310,1224.3449
1062915385.258442,2033-09-06T18:15:16.075902,-331162985.697785,230578439.330867,11053494.471664,-9.669850811,-14.166000041,1.305285935,1224.3449
1063631954.742846,2033-09-15T01:18:05.560402,-337919356.527943,220309822.467889,11982934.959032,-9.186000805,-14.492060535,1.288626966,1224.3449
1064348524.227250,2033-09-23T08:20:55.044871,-344325413.922700,209812817.790791,12899952.890728,-8.692155361,-14.803404461,1.270615301,1224.3449
1065065093.711655,2033-10-01T15:23:44.529308,-350374116.236382,199098063.918704,13803582.571091,-8.188652080,-15.099771807,1.251261037,1224.3449
1065781663.196059,2033-10-09T22:26:34.013711,-356058664.866221,188176385.712193,14692865.616607,-7.675831806,-15.380902731,1.230574490,1224.3449
1066498232.680463,2033-10-18T05:29:23.498080,-361372506.781868,177058794.232392,15566851.125069,-7.154039204,-15.646537343,1.208566230,1224.3449
1067214802.164867,2033-10-26T12:32:12.982417,-366354220.141059,165757569.376751,16388434.637402,-6.686289543,-15.894881074,1.134802645,1221.1094
1067931371.649272,2033-11-03T19:35:02.466721,-370952937.002602,154283062.347838,17192885.011305,-6.147747998,-16.128640263,1.110274113,1221.1094
1068647941.133676,2033-11-12T02:37:51.950994,-375162933.417661,142646888.438509,17979318.754472,-5.601403011,-16.346063554,1.084518999,1221.1094
1069364510.618080,2033-11-20T09:40:41.435241,-378978751.343677,130860843.930302,18746861.589430,-5.047628702,-16.546898445,1.057550361,1221.1094
