# PARTHENOPE -> PSYCHE -> THEMIS LT-chain trajectory
# Frame: heliocentric ECLIPJ2000, units km / km/s / kg
# Time system: SPICE ET (TDB seconds past J2000)
et_seconds_past_J2000,utc_iso,x_km,y_km,z_km,vx_kms,vy_kms,vz_kms,mass_kg
1030755166.590774,2032-08-30T12:51:37.408131,152782294.227133,316649189.245948,-24852305.719438,-13.611775468,11.421429085,0.352612867,1322.2204
1031149967.820448,2032-09-04T02:31:38.637875,147372853.404384,321083594.861506,-24707262.465680,-13.790089486,11.042592050,0.382053794,1322.2204
1031544769.050122,2032-09-08T16:11:39.867610,141894775.710342,325368478.107586,-24550712.985489,-13.959512296,10.663990457,0.410902917,1322.2204
1031939570.279796,2032-09-13T05:51:41.097337,136351532.310383,329503952.504836,-24382889.336596,-14.120240782,10.285727144,0.439168265,1322.2204
1032334371.509470,2032-09-17T19:31:42.327053,130498694.367973,333526180.805668,-24188412.159443,-14.900113211,9.999032347,0.506390883,1294.8640
1032729172.739144,2032-09-22T09:11:43.556761,124587489.683775,337399254.377975,-23983117.333217,-15.043697153,9.621401952,0.533504797,1294.8640
1033123973.968818,2032-09-26T22:51:44.786458,118621255.724800,341123319.593415,-23767230.210905,-15.178909950,9.244197949,0.560050694,1294.8640
1033518775.198492,2032-10-01T12:31:46.016145,112603265.482456,344698565.833906,-23540973.942168,-15.305912704,8.867525794,0.586034173,1294.8640
1033913576.428166,2032-10-06T02:11:47.245823,106536729.217592,348125222.793735,-23304569.461028,-15.424862096,8.491484317,0.611460856,1294.8640
1034308377.657840,2032-10-10T15:51:48.475489,100424796.204092,351403557.945314,-23058235.481131,-15.535910397,8.116166131,0.636336366,1294.8640
1034703178.887514,2032-10-15T05:31:49.705146,94270556.466557,354533874.160169,-22802188.497907,-15.639205488,7.741658011,0.660666313,1294.8640
1035097980.117188,2032-10-19T19:11:50.934793,88077042.508182,357516507.477082,-22536642.796994,-15.734890888,7.368041260,0.684456280,1294.8640
1035492781.346862,2032-10-24T08:51:52.164429,81847231.025454,360351825.009719,-22261810.468335,-15.823105792,6.995392052,0.707711806,1294.8640
1035887582.576536,2032-10-28T22:31:53.394056,75584044.606748,363040222.986433,-21977901.425433,-15.903985117,6.623781756,0.730438374,1294.8640
1036282383.806210,2032-11-02T12:11:54.623673,69290353.412341,365582124.915281,-21685123.429249,-15.977659547,6.253277248,0.752641404,1294.8640
1036677185.035884,2032-11-07T01:51:55.853281,62968976.833705,367977979.867670,-21383682.116319,-16.044255594,5.883941200,0.774326237,1294.8640
1037071986.265558,2032-11-11T15:31:57.082880,56622685.130317,370228260.874358,-21073781.030664,-16.103895651,5.515832358,0.795498131,1294.8640
1037466787.495232,2032-11-16T05:11:58.312470,50254201.042489,372333463.427895,-20755621.659127,-16.156698059,5.149005807,0.816162247,1294.8640
